record_id,vehicle_vin,day_idx,sample_idx,timestamp,speed_kmh,motor_rpm,battery_soc,battery_voltage,battery_current,battery_temp_c,state_at_sample,assigned_day_index,ved_reference_veh_id,synthetic_gap_indicator,event_sequence_index,latitude,longitude,accel_z,telemetry_coverage,subject_zone
EV_REC_32486,VF8VNF_0023,8,38,2026-01-09T09:30:00,39.44,3055,79.19,295.82,39.29,34.77,DRIVING_PASSENGER,8,371,False,38,20.996361,105.833131,0.099,full,VN
EV_REC_32487,VF8VNF_0023,8,39,2026-01-09T09:45:00,56.71,4188,78.02,299.26,2.26,31.93,DRIVING_PASSENGER,8,371,False,39,21.014341,105.848899,-0.214,full,VN
EV_REC_32488,VF8VNF_0023,8,40,2026-01-09T10:00:00,44.94,3512,78.35,297.71,0.0,33.93,DRIVING_PASSENGER,8,371,False,40,21.022828,105.833813,-0.362,full,VN
EV_REC_32489,VF8VNF_0023,8,41,2026-01-09T10:15:00,70.1,5223,77.44,299.37,39.52,32.66,DRIVING_PASSENGER,8,371,False,41,21.021432,105.835900,0.044,full,VN
EV_REC_32490,VF8VNF_0023,8,42,2026-01-09T10:30:00,24.84,1691,76.14,300.85,4.34,33.95,DRIVING_PASSENGER,8,371,False,42,21.018019,105.846708,-0.29,full,VN
EV_REC_32491,VF8VNF_0023,8,43,2026-01-09T10:45:00,43.68,3343,77.05,296.32,0.0,28.37,DRIVING_PASSENGER,8,371,False,43,21.029429,105.803590,-0.406,full,VN
EV_REC_32492,VF8VNF_0023,8,44,2026-01-09T11:00:00,19.79,1293,76.52,297.14,44.54,33.37,DRIVING_PASSENGER,8,371,False,44,21.047962,105.779580,-0.042,full,VN
EV_REC_32493,VF8VNF_0023,8,45,2026-01-09T11:15:00,0.0,0,73.41,298.81,4.92,21.76,IDLE,8,371,False,45,21.024186,105.823034,0.0,full,VN
EV_REC_32494,VF8VNF_0023,8,46,2026-01-09T11:30:00,58.51,4404,73.53,294.37,27.02,34.81,DRIVING_PASSENGER,8,371,False,46,21.046549,105.837146,-0.021,full,VN
EV_REC_32495,VF8VNF_0023,8,47,2026-01-09T11:45:00,0.0,0,34.43,288.99,0.7,31.33,IDLE,8,371,False,47,21.027597,105.832016,0.0,full,VN
EV_REC_32496,VF8VNF_0023,8,48,2026-01-09T12:00:00,0.0,0,32.98,292.78,-0.64,26.07,IDLE,8,371,False,48,21.024963,105.825671,0.0,full,VN
EV_REC_32497,VF8VNF_0023,8,49,2026-01-09T12:15:00,0.0,0,33.55,296.21,-1.65,34.27,IDLE,8,371,False,49,21.028942,105.813318,0.0,full,VN
EV_REC_32498,VF8VNF_0023,8,50,2026-01-09T12:30:00,0.0,0,33.22,293.34,-2.43,40.94,IDLE,8,371,False,50,21.022474,105.829685,0.0,full,VN
EV_REC_32499,VF8VNF_0023,8,51,2026-01-09T12:45:00,0.0,0,31.71,289.16,2.3,33.59,IDLE,8,371,False,51,21.024405,105.824204,0.0,full,VN
EV_REC_32500,VF8VNF_0023,8,52,2026-01-09T13:00:00,0.0,0,32.71,291.2,1.36,38.22,IDLE,8,371,False,52,21.017177,105.826026,0.0,full,VN
EV_REC_32501,VF8VNF_0023,8,53,2026-01-09T13:15:00,0.0,0,33.82,290.75,-0.38,31.31,IDLE,8,371,False,53,21.029070,105.825348,0.0,full,VN
EV_REC_32502,VF8VNF_0023,8,54,2026-01-09T13:30:00,0.0,0,33.27,292.7,0.19,36.67,IDLE,8,371,False,54,21.028163,105.822769,0.0,full,VN
EV_REC_32503,VF8VNF_0023,8,55,2026-01-09T13:45:00,0.0,0,33.2,291.17,-1.99,39.6,IDLE,8,371,False,55,21.020223,105.824919,0.0,full,VN
EV_REC_32504,VF8VNF_0023,8,56,2026-01-09T14:00:00,0.0,0,33.77,286.63,3.85,33.15,IDLE,8,371,False,56,21.033593,105.824885,0.0,full,VN
EV_REC_32505,VF8VNF_0023,8,57,2026-01-09T14:15:00,0.0,0,33.05,291.4,0.29,25.21,IDLE,8,371,False,57,21.034753,105.822219,0.0,full,VN
EV_REC_32506,VF8VNF_0023,8,58,2026-01-09T14:30:00,0.0,0,32.57,290.89,1.16,40.41,IDLE,8,371,False,58,21.028007,105.817924,0.0,full,VN
EV_REC_32507,VF8VNF_0023,8,59,2026-01-09T14:45:00,0.0,0,33.38,293.56,-0.31,26.16,IDLE,8,371,False,59,21.024560,105.824266,0.0,full,VN
EV_REC_32508,VF8VNF_0023,8,60,2026-01-09T15:00:00,0.0,0,34.1,295.41,0.83,33.19,IDLE,8,371,False,60,21.023384,105.824109,0.0,full,VN
EV_REC_32509,VF8VNF_0023,8,61,2026-01-09T15:15:00,0.0,0,35.09,290.72,-1.57,25.84,IDLE,8,371,False,61,21.028140,105.827841,0.0,full,VN
EV_REC_32510,VF8VNF_0023,8,62,2026-01-09T15:30:00,0.0,0,32.05,290.68,3.92,34.65,IDLE,8,371,False,62,21.031296,105.817394,0.0,full,VN
EV_REC_32511,VF8VNF_0023,8,63,2026-01-09T15:45:00,0.0,0,34.8,290.5,2.33,40.1,IDLE,8,371,False,63,21.016522,105.831822,0.0,full,VN
EV_REC_32512,VF8VNF_0023,8,64,2026-01-09T16:00:00,0.0,0,32.7,291.51,0.88,39.52,IDLE,8,371,False,64,21.016821,105.823440,0.0,full,VN
EV_REC_32513,VF8VNF_0023,8,65,2026-01-09T16:15:00,0.0,0,31.97,291.68,0.68,25.89,IDLE,8,371,False,65,21.026582,105.825759,0.0,full,VN
EV_REC_32514,VF8VNF_0023,8,66,2026-01-09T16:30:00,0.0,0,32.88,289.07,-1.02,35.49,IDLE,8,371,False,66,21.026385,105.829817,0.0,full,VN
EV_REC_32515,VF8VNF_0023,8,67,2026-01-09T16:45:00,0.0,0,33.53,292.19,1.32,20.75,IDLE,8,371,False,67,21.023122,105.821694,0.0,full,VN
EV_REC_32516,VF8VNF_0023,8,68,2026-01-09T17:00:00,0.0,0,33.6,287.65,-0.93,26.24,IDLE,8,371,False,68,21.030682,105.814099,0.0,full,VN
EV_REC_32517,VF8VNF_0023,8,69,2026-01-09T17:15:00,0.0,0,33.12,289.03,1.14,28.79,IDLE,8,371,False,69,21.027479,105.822879,0.0,full,VN
EV_REC_32518,VF8VNF_0023,8,70,2026-01-09T17:30:00,0.0,0,33.69,288.08,0.42,28.79,IDLE,8,371,False,70,21.018860,105.828958,0.0,full,VN
EV_REC_32519,VF8VNF_0023,8,71,2026-01-09T17:45:00,0.0,0,31.27,293.44,2.79,34.91,IDLE,8,371,False,71,21.032603,105.818625,0.0,full,VN
EV_REC_32520,VF8VNF_0023,8,72,2026-01-09T18:00:00,0.0,0,33.59,291.79,-0.42,25.97,IDLE,8,371,False,72,21.021601,105.822840,0.0,full,VN
EV_REC_32521,VF8VNF_0023,8,73,2026-01-09T18:15:00,0.0,0,32.29,290.3,1.35,26.12,IDLE,8,371,False,73,21.021224,105.825652,0.0,full,VN
EV_REC_32522,VF8VNF_0023,8,74,2026-01-09T18:30:00,0.0,0,32.77,291.14,-2.9,37.29,IDLE,8,371,False,74,21.017147,105.822950,0.0,full,VN
EV_REC_32523,VF8VNF_0023,8,75,2026-01-09T18:45:00,0.0,0,33.72,290.76,-1.22,33.01,IDLE,8,371,False,75,21.031495,105.824951,0.0,full,VN
EV_REC_32524,VF8VNF_0023,8,76,2026-01-09T19:00:00,0.0,0,32.15,288.4,0.85,20.0,IDLE,8,371,False,76,21.031920,105.834274,0.0,full,VN
EV_REC_32525,VF8VNF_0023,8,77,2026-01-09T19:15:00,0.0,0,32.64,289.22,1.77,31.76,IDLE,8,371,False,77,21.028700,105.828866,0.0,full,VN
EV_REC_32526,VF8VNF_0023,8,78,2026-01-09T19:30:00,0.0,0,33.17,291.91,0.06,32.99,IDLE,8,371,False,78,21.028196,105.822875,0.0,full,VN
EV_REC_32527,VF8VNF_0023,8,79,2026-01-09T19:45:00,0.0,0,33.75,290.46,-1.53,33.84,IDLE,8,371,False,79,21.024573,105.822070,0.0,full,VN
EV_REC_32528,VF8VNF_0023,8,80,2026-01-09T20:00:00,0.0,0,34.13,291.71,-2.39,26.68,IDLE,8,371,False,80,21.029733,105.823411,0.0,full,VN
EV_REC_32529,VF8VNF_0023,8,81,2026-01-09T20:15:00,0.0,0,34.52,290.73,-0.51,28.91,IDLE,8,371,False,81,21.020651,105.824737,0.0,full,VN
EV_REC_32530,VF8VNF_0023,8,82,2026-01-09T20:30:00,0.0,0,33.89,294.8,-1.68,26.13,IDLE,8,371,False,82,21.023898,105.818601,0.0,full,VN
EV_REC_32531,VF8VNF_0023,8,83,2026-01-09T20:45:00,0.0,0,31.62,290.73,0.72,30.02,IDLE,8,371,False,83,21.023829,105.817775,0.0,full,VN
EV_REC_32532,VF8VNF_0023,8,84,2026-01-09T21:00:00,0.0,0,33.77,288.32,0.87,35.29,IDLE,8,371,False,84,21.036391,105.832437,0.0,full,VN
EV_REC_32533,VF8VNF_0023,8,85,2026-01-09T21:15:00,0.0,0,33.47,288.26,0.47,29.48,IDLE,8,371,False,85,21.021478,105.815884,0.0,full,VN
EV_REC_32534,VF8VNF_0023,8,86,2026-01-09T21:30:00,0.0,0,34.03,293.06,-54.85,28.69,CHARGING,8,371,False,86,21.013743,105.828104,0.0,full,VN
EV_REC_32535,VF8VNF_0023,8,87,2026-01-09T21:45:00,0.0,0,36.15,291.62,-39.28,31.51,CHARGING,8,371,False,87,21.027108,105.831430,0.0,full,VN
EV_REC_32536,VF8VNF_0023,8,88,2026-01-09T22:00:00,0.0,0,36.27,288.95,-31.91,31.39,CHARGING,8,371,False,88,21.021613,105.822935,0.0,full,VN
EV_REC_32537,VF8VNF_0023,8,89,2026-01-09T22:15:00,0.0,0,37.51,286.09,-40.23,34.14,CHARGING,8,371,False,89,21.028515,105.826816,0.0,full,VN
EV_REC_32538,VF8VNF_0023,8,90,2026-01-09T22:30:00,0.0,0,40.68,291.82,-43.04,28.86,CHARGING,8,371,False,90,21.024364,105.822645,0.0,full,VN
EV_REC_32539,VF8VNF_0023,8,91,2026-01-09T22:45:00,0.0,0,44.11,297.65,-30.7,30.15,CHARGING,8,371,False,91,21.024842,105.820800,0.0,full,VN
EV_REC_32540,VF8VNF_0023,8,92,2026-01-09T23:00:00,0.0,0,43.86,292.56,-30.07,36.89,CHARGING,8,371,False,92,21.028287,105.829329,0.0,full,VN
EV_REC_32541,VF8VNF_0023,8,93,2026-01-09T23:15:00,0.0,0,44.76,292.43,-40.65,34.43,CHARGING,8,371,False,93,21.030476,105.819414,0.0,full,VN
EV_REC_32542,VF8VNF_0023,8,94,2026-01-09T23:30:00,0.0,0,47.28,293.29,-41.16,38.8,CHARGING,8,371,False,94,21.019321,105.831969,0.0,full,VN
EV_REC_32543,VF8VNF_0023,8,95,2026-01-09T23:45:00,0.0,0,49.97,293.71,-22.56,36.05,CHARGING,8,371,False,95,21.026004,105.820803,0.0,full,VN
EV_REC_32544,VF8VNF_0023,9,0,2026-01-10T00:00:00,0.0,0,81.42,293.03,-32.28,36.47,CHARGING,9,371,False,0,21.021913,105.826395,0.0,full,VN
EV_REC_32545,VF8VNF_0023,9,1,2026-01-10T00:15:00,0.0,0,83.01,297.64,-36.8,24.92,CHARGING,9,371,False,1,21.026947,105.824972,0.0,full,VN
EV_REC_32546,VF8VNF_0023,9,2,2026-01-10T00:30:00,0.0,0,84.75,298.35,-39.02,34.13,CHARGING,9,371,False,2,21.024963,105.821428,0.0,full,VN
EV_REC_32547,VF8VNF_0023,9,3,2026-01-10T00:45:00,0.0,0,86.06,292.54,-46.25,35.98,CHARGING,9,371,False,3,21.025617,105.835302,0.0,full,VN
EV_REC_32548,VF8VNF_0023,9,4,2026-01-10T01:00:00,0.0,0,88.57,297.34,-41.92,25.28,CHARGING,9,371,False,4,21.023997,105.819738,0.0,full,VN
EV_REC_32549,VF8VNF_0023,9,5,2026-01-10T01:15:00,0.0,0,92.2,299.3,-33.16,27.93,CHARGING,9,371,False,5,21.011471,105.814532,0.0,full,VN
EV_REC_32550,VF8VNF_0023,9,6,2026-01-10T01:30:00,0.0,0,92.52,303.41,-39.6,33.91,CHARGING,9,371,False,6,21.024730,105.821368,0.0,full,VN
EV_REC_32551,VF8VNF_0023,9,7,2026-01-10T01:45:00,0.0,0,94.16,300.29,-35.07,35.65,CHARGING,9,371,False,7,21.021492,105.826834,0.0,full,VN
EV_REC_32552,VF8VNF_0023,9,8,2026-01-10T02:00:00,0.0,0,94.8,298.28,-2.06,32.29,IDLE,9,371,False,8,21.025646,105.829407,0.0,full,VN
EV_REC_32553,VF8VNF_0023,9,9,2026-01-10T02:15:00,0.0,0,94.32,300.18,-2.25,29.6,IDLE,9,371,False,9,21.029212,105.828991,0.0,full,VN
EV_REC_32554,VF8VNF_0023,9,10,2026-01-10T02:30:00,0.0,0,94.53,302.17,-2.5,28.48,IDLE,9,371,False,10,21.017006,105.821814,0.0,full,VN
EV_REC_32555,VF8VNF_0023,9,11,2026-01-10T02:45:00,0.0,0,95.6,298.81,-1.13,33.0,IDLE,9,371,False,11,21.016517,105.823075,0.0,full,VN
EV_REC_32556,VF8VNF_0023,9,12,2026-01-10T03:00:00,0.0,0,95.22,298.99,-0.09,31.84,IDLE,9,371,False,12,21.028458,105.826820,0.0,full,VN
EV_REC_32557,VF8VNF_0023,9,13,2026-01-10T03:15:00,0.0,0,94.76,300.48,-1.02,34.83,IDLE,9,371,False,13,21.028837,105.825127,0.0,full,VN
EV_REC_32558,VF8VNF_0023,9,14,2026-01-10T03:30:00,0.0,0,96.0,300.76,-1.15,24.07,IDLE,9,371,False,14,21.016289,105.820494,0.0,full,VN
EV_REC_32559,VF8VNF_0023,9,15,2026-01-10T03:45:00,0.0,0,94.85,301.92,2.81,32.29,IDLE,9,371,False,15,21.018716,105.830512,0.0,full,VN
EV_REC_32560,VF8VNF_0023,9,16,2026-01-10T04:00:00,0.0,0,94.75,300.52,4.27,37.54,IDLE,9,371,False,16,21.036787,105.831870,0.0,full,VN
EV_REC_32561,VF8VNF_0023,9,17,2026-01-10T04:15:00,0.0,0,93.64,296.25,3.04,33.9,IDLE,9,371,False,17,21.027578,105.822923,0.0,full,VN
EV_REC_32562,VF8VNF_0023,9,18,2026-01-10T04:30:00,0.0,0,93.62,299.87,-2.02,32.32,IDLE,9,371,False,18,21.024755,105.819621,0.0,full,VN
EV_REC_32563,VF8VNF_0023,9,19,2026-01-10T04:45:00,0.0,0,95.31,300.86,4.03,23.99,IDLE,9,371,False,19,21.031710,105.832441,0.0,full,VN
EV_REC_32564,VF8VNF_0023,9,20,2026-01-10T05:00:00,0.0,0,95.7,299.62,-0.97,28.49,IDLE,9,371,False,20,21.022603,105.822284,0.0,full,VN
EV_REC_32565,VF8VNF_0023,9,21,2026-01-10T05:15:00,0.0,0,95.24,298.73,-1.08,33.19,IDLE,9,371,False,21,21.022597,105.824008,0.0,full,VN
EV_REC_32566,VF8VNF_0023,9,22,2026-01-10T05:30:00,0.0,0,93.85,299.16,-4.01,30.05,IDLE,9,371,False,22,21.023198,105.825232,0.0,full,VN
EV_REC_32567,VF8VNF_0023,9,23,2026-01-10T05:45:00,0.0,0,95.37,296.94,2.74,36.03,IDLE,9,371,False,23,21.021409,105.826625,0.0,full,VN
EV_REC_32568,VF8VNF_0023,9,24,2026-01-10T06:00:00,36.75,2736,94.62,300.13,14.88,33.41,DRIVING_PASSENGER,9,371,False,24,20.989072,105.794241,-0.045,full,VN
EV_REC_32569,VF8VNF_0023,9,25,2026-01-10T06:15:00,35.78,2468,94.52,300.45,22.69,27.89,DRIVING_PASSENGER,9,371,False,25,21.039410,105.842554,-0.089,full,VN
EV_REC_32570,VF8VNF_0023,9,26,2026-01-10T06:30:00,60.1,4467,94.05,297.71,35.38,38.63,DRIVING_PASSENGER,9,371,False,26,21.045215,105.851387,-0.184,full,VN
EV_REC_32571,VF8VNF_0023,9,27,2026-01-10T06:45:00,44.15,3019,91.84,301.76,20.66,27.92,DRIVING_PASSENGER,9,371,False,27,21.002231,105.781853,0.73,full,VN
EV_REC_32572,VF8VNF_0023,9,28,2026-01-10T07:00:00,22.31,1626,92.07,301.48,25.29,31.35,DEADHEAD,9,371,False,28,21.057783,105.842086,-0.09,full,VN
EV_REC_32573,VF8VNF_0023,9,29,2026-01-10T07:15:00,0.0,0,39.95,293.4,-1.87,28.9,IDLE,9,371,False,29,21.024009,105.830664,0.0,full,VN
EV_REC_32574,VF8VNF_0023,9,30,2026-01-10T07:30:00,37.24,2567,91.16,294.08,0.0,20.96,DRIVING_PASSENGER,9,371,False,30,20.993308,105.811948,0.199,full,VN
EV_REC_32575,VF8VNF_0023,9,31,2026-01-10T07:45:00,34.71,2521,90.0,299.2,10.19,40.7,DRIVING_PASSENGER,9,371,False,31,21.071886,105.767057,-0.242,full,VN
EV_REC_32576,VF8VNF_0023,9,32,2026-01-10T08:00:00,49.76,3616,88.59,297.14,35.04,24.23,DRIVING_PASSENGER,9,371,False,32,21.014531,105.789471,0.41,full,VN
EV_REC_32577,VF8VNF_0023,9,33,2026-01-10T08:15:00,0.0,0,87.07,298.21,1.48,36.51,IDLE,9,371,False,33,21.022264,105.826362,0.0,full,VN
EV_REC_32578,VF8VNF_0023,9,34,2026-01-10T08:30:00,46.24,3484,85.61,302.09,32.72,28.5,DRIVING_PASSENGER,9,371,False,34,21.066241,105.858670,0.041,full,VN
EV_REC_32579,VF8VNF_0023,9,35,2026-01-10T08:45:00,0.0,0,40.04,290.71,3.35,42.2,IDLE,9,371,False,35,21.021908,105.823130,0.0,full,VN
EV_REC_32580,VF8VNF_0023,9,36,2026-01-10T09:00:00,27.79,2019,84.18,298.84,14.91,40.18,DRIVING_PASSENGER,9,371,False,36,21.045314,105.820558,-0.217,full,VN
EV_REC_32581,VF8VNF_0023,9,37,2026-01-10T09:15:00,0.0,0,84.04,297.51,-1.72,30.57,IDLE,9,371,False,37,21.030569,105.819131,0.0,full,VN
EV_REC_32582,VF8VNF_0023,9,38,2026-01-10T09:30:00,0.0,0,40.86,288.82,2.73,38.78,IDLE,9,371,False,38,21.034424,105.821642,0.0,full,VN
EV_REC_32583,VF8VNF_0023,9,39,2026-01-10T09:45:00,0.0,0,41.82,293.52,-2.83,32.15,IDLE,9,371,False,39,21.022666,105.823557,0.0,full,VN
EV_REC_32584,VF8VNF_0023,9,40,2026-01-10T10:00:00,0.0,0,40.66,293.09,-1.29,31.41,IDLE,9,371,False,40,21.018995,105.836364,0.0,full,VN
EV_REC_32585,VF8VNF_0023,9,41,2026-01-10T10:15:00,0.0,0,42.56,297.63,-1.7,31.6,IDLE,9,371,False,41,21.031264,105.828473,0.0,full,VN
EV_REC_32586,VF8VNF_0023,9,42,2026-01-10T10:30:00,0.0,0,38.39,289.03,-0.31,33.16,IDLE,9,371,False,42,21.038235,105.833167,0.0,full,VN
EV_REC_32587,VF8VNF_0023,9,43,2026-01-10T10:45:00,0.0,0,40.51,292.05,3.24,30.19,IDLE,9,371,False,43,21.024596,105.814272,0.0,full,VN
EV_REC_32588,VF8VNF_0023,9,44,2026-01-10T11:00:00,0.0,0,41.38,292.02,-46.26,32.48,CHARGING,9,371,False,44,21.027418,105.814790,0.0,full,VN
EV_REC_32589,VF8VNF_0023,9,45,2026-01-10T11:15:00,0.0,0,53.61,291.39,-25.29,35.58,CHARGING,9,371,False,45,21.033103,105.821838,0.0,full,VN
EV_REC_32590,VF8VNF_0023,9,46,2026-01-10T11:30:00,0.0,0,67.59,300.26,-50.82,35.9,CHARGING,9,371,False,46,21.025431,105.828206,0.0,full,VN
EV_REC_32591,VF8VNF_0023,9,47,2026-01-10T11:45:00,0.0,0,76.53,299.2,-25.3,33.03,CHARGING,9,371,False,47,21.032000,105.829232,0.0,full,VN
EV_REC_32592,VF8VNF_0023,9,48,2026-01-10T12:00:00,0.0,0,90.36,304.96,-41.17,36.29,CHARGING,9,371,False,48,21.023071,105.822794,0.0,full,VN
EV_REC_32593,VF8VNF_0023,9,49,2026-01-10T12:15:00,58.22,3987,74.82,299.5,46.43,35.84,DRIVING_PASSENGER,9,371,False,49,21.061671,105.851437,-0.064,full,VN
EV_REC_32594,VF8VNF_0023,9,50,2026-01-10T12:30:00,0.0,0,73.0,300.84,1.02,26.9,IDLE,9,371,False,50,21.025056,105.830590,0.0,full,VN
EV_REC_32595,VF8VNF_0023,9,51,2026-01-10T12:45:00,14.15,1046,72.29,297.01,0.0,31.45,DEADHEAD,9,371,False,51,21.093719,105.871399,-0.15,full,VN
EV_REC_32596,VF8VNF_0023,9,52,2026-01-10T13:00:00,32.56,2512,71.62,298.05,14.11,34.76,DRIVING_PASSENGER,9,371,False,52,21.026095,105.802185,0.446,full,VN
EV_REC_32597,VF8VNF_0023,9,53,2026-01-10T13:15:00,0.0,0,39.72,289.99,0.18,24.7,IDLE,9,371,False,53,21.023762,105.822919,0.0,full,VN
EV_REC_32598,VF8VNF_0023,9,54,2026-01-10T13:30:00,25.81,1913,68.73,294.74,37.49,32.74,DEADHEAD,9,371,False,54,21.011791,105.772920,-0.33,full,VN
EV_REC_32599,VF8VNF_0023,9,55,2026-01-10T13:45:00,31.51,2440,68.6,296.75,2.17,34.05,DEADHEAD,9,371,False,55,21.021286,105.855966,-0.051,full,VN
EV_REC_32600,VF8VNF_0023,9,56,2026-01-10T14:00:00,0.0,0,39.4,288.49,-0.33,30.85,IDLE,9,371,False,56,21.036982,105.825037,0.0,full,VN
EV_REC_32601,VF8VNF_0023,9,57,2026-01-10T14:15:00,32.39,2242,66.77,294.78,6.24,41.57,DRIVING_PASSENGER,9,371,False,57,21.000373,105.810427,-0.363,full,VN
EV_REC_32602,VF8VNF_0023,9,58,2026-01-10T14:30:00,0.0,0,67.31,291.62,-1.94,28.62,IDLE,9,371,False,58,21.027414,105.819594,0.0,full,VN
EV_REC_32603,VF8VNF_0023,9,59,2026-01-10T14:45:00,0.0,0,65.43,296.42,4.3,38.29,IDLE,9,371,False,59,21.020642,105.821347,0.0,full,VN
EV_REC_32604,VF8VNF_0023,9,60,2026-01-10T15:00:00,29.72,2238,63.88,295.73,0.0,37.28,DRIVING_PASSENGER,9,371,False,60,21.022640,105.822716,-0.173,full,VN
EV_REC_32605,VF8VNF_0023,9,61,2026-01-10T15:15:00,0.0,0,64.28,297.41,-0.97,33.15,IDLE,9,371,False,61,21.022833,105.827381,0.0,full,VN
EV_REC_32606,VF8VNF_0023,9,62,2026-01-10T15:30:00,45.56,3328,63.2,295.74,54.71,28.68,DRIVING_PASSENGER,9,371,False,62,21.012562,105.812069,0.231,full,VN
EV_REC_32607,VF8VNF_0023,9,63,2026-01-10T15:45:00,52.3,3587,63.81,294.91,51.02,30.33,DRIVING_PASSENGER,9,371,False,63,21.017205,105.852737,0.156,full,VN
EV_REC_32608,VF8VNF_0023,9,64,2026-01-10T16:00:00,0.0,0,59.5,294.91,1.04,28.93,IDLE,9,371,False,64,21.024441,105.826399,0.0,full,VN
EV_REC_32609,VF8VNF_0023,9,65,2026-01-10T16:15:00,57.55,4210,60.1,295.39,64.73,42.22,DRIVING_PASSENGER,9,371,False,65,21.000061,105.840317,-0.554,full,VN
EV_REC_32610,VF8VNF_0023,9,66,2026-01-10T16:30:00,0.0,0,59.87,294.67,0.52,33.53,IDLE,9,371,False,66,21.026533,105.825560,0.0,full,VN
EV_REC_32611,VF8VNF_0023,9,67,2026-01-10T16:45:00,40.61,2876,58.02,294.55,50.61,34.79,DRIVING_PASSENGER,9,371,False,67,21.005905,105.873223,-0.149,full,VN
EV_REC_32612,VF8VNF_0023,9,68,2026-01-10T17:00:00,0.0,0,40.75,287.67,-0.77,27.64,IDLE,9,371,False,68,21.027233,105.827163,0.0,full,VN
EV_REC_32613,VF8VNF_0023,9,69,2026-01-10T17:15:00,0.0,0,58.41,296.47,2.08,32.96,IDLE,9,371,False,69,21.027348,105.817631,0.0,full,VN
EV_REC_32614,VF8VNF_0023,9,70,2026-01-10T17:30:00,27.52,2306,57.91,292.66,21.73,27.88,DRIVING_PASSENGER,9,371,False,70,21.065037,105.837432,-0.376,full,VN
EV_REC_32615,VF8VNF_0023,9,71,2026-01-10T17:45:00,0.0,0,41.69,289.61,0.49,38.67,IDLE,9,371,False,71,21.028454,105.821614,0.0,full,VN
EV_REC_32616,VF8VNF_0023,9,72,2026-01-10T18:00:00,0.0,0,40.37,296.34,2.34,33.13,IDLE,9,371,False,72,21.017269,105.818638,0.0,full,VN
EV_REC_32617,VF8VNF_0023,9,73,2026-01-10T18:15:00,0.0,0,41.14,292.81,3.71,29.95,IDLE,9,371,False,73,21.016725,105.831118,0.0,full,VN
EV_REC_32618,VF8VNF_0023,9,74,2026-01-10T18:30:00,0.0,0,40.79,287.71,-1.79,39.19,IDLE,9,371,False,74,21.024530,105.819547,0.0,full,VN
EV_REC_32619,VF8VNF_0023,9,75,2026-01-10T18:45:00,0.0,0,41.42,290.93,1.55,33.58,IDLE,9,371,False,75,21.031211,105.818888,0.0,full,VN
EV_REC_32620,VF8VNF_0023,9,76,2026-01-10T19:00:00,0.0,0,41.29,288.65,-45.85,32.9,CHARGING,9,371,False,76,21.027112,105.823136,0.0,full,VN
EV_REC_32621,VF8VNF_0023,9,77,2026-01-10T19:15:00,0.0,0,42.82,286.81,-56.94,29.19,CHARGING,9,371,False,77,21.020834,105.819767,0.0,full,VN
EV_REC_32622,VF8VNF_0023,9,78,2026-01-10T19:30:00,0.0,0,44.4,293.85,-36.51,32.66,CHARGING,9,371,False,78,21.023695,105.826177,0.0,full,VN
EV_REC_32623,VF8VNF_0023,9,79,2026-01-10T19:45:00,0.0,0,47.1,297.65,-38.7,27.32,CHARGING,9,371,False,79,21.031666,105.828861,0.0,full,VN
EV_REC_32624,VF8VNF_0023,9,80,2026-01-10T20:00:00,0.0,0,48.63,293.02,-40.97,21.21,CHARGING,9,371,False,80,21.025183,105.823387,0.0,full,VN
EV_REC_32625,VF8VNF_0023,9,81,2026-01-10T20:15:00,0.0,0,50.65,294.26,-28.53,41.07,CHARGING,9,371,False,81,21.029185,105.824956,0.0,full,VN
EV_REC_32626,VF8VNF_0023,9,82,2026-01-10T20:30:00,0.0,0,52.42,293.23,-39.18,29.91,CHARGING,9,371,False,82,21.028069,105.825035,0.0,full,VN
EV_REC_32627,VF8VNF_0023,9,83,2026-01-10T20:45:00,0.0,0,54.32,295.08,-28.61,24.09,CHARGING,9,371,False,83,21.027269,105.818852,0.0,full,VN
EV_REC_32628,VF8VNF_0023,9,84,2026-01-10T21:00:00,0.0,0,55.63,294.35,-43.12,30.91,CHARGING,9,371,False,84,21.027395,105.823169,0.0,full,VN
EV_REC_32629,VF8VNF_0023,9,85,2026-01-10T21:15:00,0.0,0,57.78,294.35,-49.05,35.95,CHARGING,9,371,False,85,21.019662,105.825709,0.0,full,VN
EV_REC_32630,VF8VNF_0023,9,86,2026-01-10T21:30:00,0.0,0,59.29,293.69,-37.12,36.92,CHARGING,9,371,False,86,21.035015,105.828778,0.0,full,VN
EV_REC_32631,VF8VNF_0023,9,87,2026-01-10T21:45:00,0.0,0,60.18,293.71,-36.37,28.98,CHARGING,9,371,False,87,21.023606,105.831455,0.0,full,VN
EV_REC_32632,VF8VNF_0023,9,88,2026-01-10T22:00:00,0.0,0,62.85,296.49,-45.28,33.7,CHARGING,9,371,False,88,21.015180,105.825156,0.0,full,VN
EV_REC_32633,VF8VNF_0023,9,89,2026-01-10T22:15:00,0.0,0,64.95,296.26,-30.14,34.43,CHARGING,9,371,False,89,21.028819,105.831782,0.0,full,VN
EV_REC_32634,VF8VNF_0023,9,90,2026-01-10T22:30:00,0.0,0,65.66,295.7,-20.89,39.47,CHARGING,9,371,False,90,21.012504,105.832668,0.0,full,VN
