record_id,vehicle_vin,day_idx,sample_idx,timestamp,speed_kmh,motor_rpm,battery_soc,battery_voltage,battery_current,battery_temp_c,state_at_sample,assigned_day_index,ved_reference_veh_id,synthetic_gap_indicator,event_sequence_index,latitude,longitude,accel_z,telemetry_coverage
EV_REC_54099,VF8VNF_0038,8,51,2026-01-09T12:45:00,0.0,0,29.8,280.0,1.4,29.87,IDLE,8,560,False,51,21.024647,105.822574,0.0,full
EV_REC_54100,VF8VNF_0038,8,52,2026-01-09T13:00:00,0.0,0,29.99,280.0,2.39,40.39,IDLE,8,560,False,52,21.020352,105.816302,0.0,full
EV_REC_54101,VF8VNF_0038,8,53,2026-01-09T13:15:00,0.0,0,31.72,280.0,0.76,25.1,IDLE,8,560,False,53,21.019422,105.825525,0.0,full
EV_REC_54102,VF8VNF_0038,8,54,2026-01-09T13:30:00,0.0,0,29.65,280.0,-1.51,30.15,IDLE,8,560,False,54,21.019624,105.820957,0.0,full
EV_REC_54103,VF8VNF_0038,8,55,2026-01-09T13:45:00,0.0,0,30.51,280.0,-4.26,33.23,IDLE,8,560,False,55,21.022826,105.808605,0.0,full
EV_REC_54104,VF8VNF_0038,8,56,2026-01-09T14:00:00,0.0,0,29.46,280.0,1.64,35.8,IDLE,8,560,False,56,21.026267,105.82328,0.0,full
EV_REC_54105,VF8VNF_0038,8,57,2026-01-09T14:15:00,0.0,0,30.03,280.0,-0.57,31.23,IDLE,8,560,False,57,21.023975,105.833431,0.0,full
EV_REC_54106,VF8VNF_0038,8,58,2026-01-09T14:30:00,0.0,0,29.75,280.0,2.59,31.29,IDLE,8,560,False,58,21.027864,105.834172,0.0,full
EV_REC_54107,VF8VNF_0038,8,59,2026-01-09T14:45:00,0.0,0,29.6,280.0,1.6,40.1,IDLE,8,560,False,59,21.026241,105.822745,0.0,full
EV_REC_54108,VF8VNF_0038,8,60,2026-01-09T15:00:00,0.0,0,28.62,280.0,-4.39,29.02,IDLE,8,560,False,60,21.019535,105.829512,0.0,full
EV_REC_54109,VF8VNF_0038,8,61,2026-01-09T15:15:00,0.0,0,30.19,280.0,0.52,29.53,IDLE,8,560,False,61,21.028384,105.822299,0.0,full
EV_REC_54110,VF8VNF_0038,8,62,2026-01-09T15:30:00,0.0,0,28.9,280.0,-1.32,32.52,IDLE,8,560,False,62,21.024586,105.825155,0.0,full
EV_REC_54111,VF8VNF_0038,8,63,2026-01-09T15:45:00,0.0,0,29.31,280.0,4.58,33.69,IDLE,8,560,False,63,21.021505,105.817531,0.0,full
EV_REC_54112,VF8VNF_0038,8,64,2026-01-09T16:00:00,0.0,0,29.66,280.0,0.63,33.27,IDLE,8,560,False,64,21.019546,105.831337,0.0,full
EV_REC_54113,VF8VNF_0038,8,65,2026-01-09T16:15:00,0.0,0,28.42,280.0,-4.06,29.72,IDLE,8,560,False,65,21.027827,105.821907,0.0,full
EV_REC_54114,VF8VNF_0038,8,66,2026-01-09T16:30:00,0.0,0,29.85,280.0,2.24,28.59,IDLE,8,560,False,66,21.022764,105.817004,0.0,full
EV_REC_54115,VF8VNF_0038,8,67,2026-01-09T16:45:00,0.0,0,28.31,280.0,-2.03,38.32,IDLE,8,560,False,67,21.021889,105.827595,0.0,full
EV_REC_54116,VF8VNF_0038,8,68,2026-01-09T17:00:00,0.0,0,29.93,280.0,1.1,39.9,IDLE,8,560,False,68,21.020862,105.820219,0.0,full
EV_REC_54117,VF8VNF_0038,8,69,2026-01-09T17:15:00,0.0,0,28.96,280.0,-1.76,35.29,IDLE,8,560,False,69,21.02744,105.825298,0.0,full
EV_REC_54118,VF8VNF_0038,8,70,2026-01-09T17:30:00,0.0,0,27.39,280.0,-0.4,38.13,IDLE,8,560,False,70,21.043167,105.824781,0.0,full
EV_REC_54119,VF8VNF_0038,8,71,2026-01-09T17:45:00,0.0,0,27.83,280.0,0.71,28.21,IDLE,8,560,False,71,21.032881,105.81642,0.0,full
EV_REC_54120,VF8VNF_0038,8,72,2026-01-09T18:00:00,0.0,0,30.09,280.0,-0.04,31.83,IDLE,8,560,False,72,21.025965,105.815828,0.0,full
EV_REC_54121,VF8VNF_0038,8,73,2026-01-09T18:15:00,0.0,0,28.93,280.0,1.02,33.45,IDLE,8,560,False,73,21.026027,105.828624,0.0,full
EV_REC_54122,VF8VNF_0038,8,74,2026-01-09T18:30:00,0.0,0,30.98,280.0,-0.45,40.44,IDLE,8,560,False,74,21.022265,105.834169,0.0,full
EV_REC_54123,VF8VNF_0038,8,75,2026-01-09T18:45:00,0.0,0,28.52,280.0,1.14,29.18,IDLE,8,560,False,75,21.023157,105.817183,0.0,full
EV_REC_54124,VF8VNF_0038,8,76,2026-01-09T19:00:00,0.0,0,29.59,280.0,-0.72,28.85,IDLE,8,560,False,76,21.035813,105.82819,0.0,full
EV_REC_54125,VF8VNF_0038,8,77,2026-01-09T19:15:00,0.0,0,31.96,280.0,2.28,29.3,IDLE,8,560,False,77,21.021882,105.822732,0.0,full
EV_REC_54126,VF8VNF_0038,8,78,2026-01-09T19:30:00,0.0,0,28.99,280.0,-1.19,33.85,IDLE,8,560,False,78,21.027154,105.82466,0.0,full
EV_REC_54127,VF8VNF_0038,8,79,2026-01-09T19:45:00,0.0,0,30.46,280.0,-33.44,29.45,CHARGING,8,560,False,79,21.030496,105.82407,0.0,full
EV_REC_54128,VF8VNF_0038,8,80,2026-01-09T20:00:00,0.0,0,32.32,280.0,-38.14,30.57,CHARGING,8,560,False,80,21.015846,105.828443,0.0,full
EV_REC_54129,VF8VNF_0038,8,81,2026-01-09T20:15:00,0.0,0,34.8,280.0,-27.84,35.22,CHARGING,8,560,False,81,21.027291,105.818849,0.0,full
EV_REC_54130,VF8VNF_0038,8,82,2026-01-09T20:30:00,0.0,0,38.49,280.0,-19.18,22.92,CHARGING,8,560,False,82,21.027032,105.82161,0.0,full
EV_REC_54131,VF8VNF_0038,8,83,2026-01-09T20:45:00,0.0,0,41.22,280.0,-33.81,29.25,CHARGING,8,560,False,83,21.024633,105.831848,0.0,full
EV_REC_54132,VF8VNF_0038,8,84,2026-01-09T21:00:00,0.0,0,43.47,280.0,-36.28,33.13,CHARGING,8,560,False,84,21.015503,105.833089,0.0,full
EV_REC_54133,VF8VNF_0038,8,85,2026-01-09T21:15:00,0.0,0,43.67,280.0,-36.66,33.56,CHARGING,8,560,False,85,21.028449,105.823816,0.0,full
EV_REC_54134,VF8VNF_0038,8,86,2026-01-09T21:30:00,0.0,0,46.69,280.0,-33.44,40.25,CHARGING,8,560,False,86,21.021998,105.826399,0.0,full
EV_REC_54135,VF8VNF_0038,8,87,2026-01-09T21:45:00,0.0,0,50.35,280.0,-36.37,32.04,CHARGING,8,560,False,87,21.02524,105.820881,0.0,full
EV_REC_54136,VF8VNF_0038,8,88,2026-01-09T22:00:00,0.0,0,53.08,280.0,-52.5,30.54,CHARGING,8,560,False,88,21.019608,105.82758,0.0,full
EV_REC_54137,VF8VNF_0038,8,89,2026-01-09T22:15:00,0.0,0,57.3,280.0,-46.33,25.76,CHARGING,8,560,False,89,21.025149,105.820535,0.0,full
EV_REC_54138,VF8VNF_0038,8,90,2026-01-09T22:30:00,0.0,0,58.15,280.0,-32.51,20.0,CHARGING,8,560,False,90,21.01882,105.816401,0.0,full
EV_REC_54139,VF8VNF_0038,8,91,2026-01-09T22:45:00,0.0,0,59.84,280.0,-49.33,23.81,CHARGING,8,560,False,91,21.028998,105.818764,0.0,full
EV_REC_54140,VF8VNF_0038,8,92,2026-01-09T23:00:00,0.0,0,62.07,280.0,-52.09,33.09,CHARGING,8,560,False,92,21.027813,105.827002,0.0,full
EV_REC_54141,VF8VNF_0038,8,93,2026-01-09T23:15:00,0.0,0,64.6,280.0,-41.8,35.17,CHARGING,8,560,False,93,21.023516,105.828136,0.0,full
EV_REC_54142,VF8VNF_0038,8,94,2026-01-09T23:30:00,0.0,0,69.35,280.0,-46.06,36.66,CHARGING,8,560,False,94,21.030417,105.822423,0.0,full
EV_REC_54143,VF8VNF_0038,8,95,2026-01-09T23:45:00,0.0,0,70.35,280.0,-49.16,30.69,CHARGING,8,560,False,95,21.027479,105.83033,0.0,full
EV_REC_54144,VF8VNF_0038,9,0,2026-01-10T00:00:00,0.0,0,49.29,280.0,-34.09,23.1,CHARGING,9,560,False,0,21.027226,105.829642,0.0,full
EV_REC_54145,VF8VNF_0038,9,1,2026-01-10T00:15:00,0.0,0,51.98,280.0,-42.17,29.56,CHARGING,9,560,False,1,21.027728,105.822937,0.0,full
EV_REC_54146,VF8VNF_0038,9,2,2026-01-10T00:30:00,0.0,0,55.7,280.0,-28.68,35.3,CHARGING,9,560,False,2,21.03195,105.829605,0.0,full
EV_REC_54147,VF8VNF_0038,9,3,2026-01-10T00:45:00,0.0,0,58.27,280.0,-50.36,26.67,CHARGING,9,560,False,3,21.028508,105.830822,0.0,full
EV_REC_54148,VF8VNF_0038,9,4,2026-01-10T01:00:00,0.0,0,61.26,280.0,-49.36,30.29,CHARGING,9,560,False,4,21.028557,105.824227,0.0,full
EV_REC_54149,VF8VNF_0038,9,5,2026-01-10T01:15:00,0.0,0,59.88,280.0,-37.73,38.68,CHARGING,9,560,False,5,21.02041,105.835135,0.0,full
EV_REC_54150,VF8VNF_0038,9,6,2026-01-10T01:30:00,0.0,0,64.13,280.0,-37.02,25.53,CHARGING,9,560,False,6,21.025919,105.828142,0.0,full
EV_REC_54151,VF8VNF_0038,9,7,2026-01-10T01:45:00,0.0,0,66.97,280.0,-31.09,35.56,CHARGING,9,560,False,7,21.018482,105.834239,0.0,full
EV_REC_54152,VF8VNF_0038,9,8,2026-01-10T02:00:00,0.0,0,68.5,280.0,-51.49,31.69,CHARGING,9,560,False,8,21.019986,105.818034,0.0,full
EV_REC_54153,VF8VNF_0038,9,9,2026-01-10T02:15:00,0.0,0,70.97,280.0,-54.39,30.32,CHARGING,9,560,False,9,21.030294,105.822233,0.0,full
EV_REC_54154,VF8VNF_0038,9,10,2026-01-10T02:30:00,0.0,0,73.01,280.0,-58.05,28.46,CHARGING,9,560,False,10,21.036186,105.82937,0.0,full
EV_REC_54155,VF8VNF_0038,9,11,2026-01-10T02:45:00,0.0,0,75.87,280.0,-40.23,41.29,CHARGING,9,560,False,11,21.013128,105.819458,0.0,full
EV_REC_54156,VF8VNF_0038,9,12,2026-01-10T03:00:00,0.0,0,76.63,280.0,-36.02,35.79,CHARGING,9,560,False,12,21.019842,105.820598,0.0,full
EV_REC_54157,VF8VNF_0038,9,13,2026-01-10T03:15:00,0.0,0,81.39,280.0,-38.61,28.91,CHARGING,9,560,False,13,21.027695,105.820829,0.0,full
EV_REC_54158,VF8VNF_0038,9,14,2026-01-10T03:30:00,0.0,0,81.26,280.0,-41.77,31.36,CHARGING,9,560,False,14,21.025586,105.826349,0.0,full
EV_REC_54159,VF8VNF_0038,9,15,2026-01-10T03:45:00,0.0,0,83.05,280.0,-54.22,27.75,CHARGING,9,560,False,15,21.017703,105.824013,0.0,full
EV_REC_54160,VF8VNF_0038,9,16,2026-01-10T04:00:00,0.0,0,85.69,280.0,-49.41,40.91,CHARGING,9,560,False,16,21.025349,105.828522,0.0,full
EV_REC_54161,VF8VNF_0038,9,17,2026-01-10T04:15:00,0.0,0,89.58,280.0,-51.39,41.19,CHARGING,9,560,False,17,21.015621,105.826128,0.0,full
EV_REC_54162,VF8VNF_0038,9,18,2026-01-10T04:30:00,0.0,0,91.01,280.0,-45.47,38.18,CHARGING,9,560,False,18,21.021882,105.820832,0.0,full
EV_REC_54163,VF8VNF_0038,9,19,2026-01-10T04:45:00,0.0,0,92.96,280.0,-45.75,30.06,CHARGING,9,560,False,19,21.023776,105.82535,0.0,full
EV_REC_54164,VF8VNF_0038,9,20,2026-01-10T05:00:00,0.0,0,95.55,280.0,0.74,29.22,IDLE,9,560,False,20,21.027659,105.821902,0.0,full
EV_REC_54165,VF8VNF_0038,9,21,2026-01-10T05:15:00,0.0,0,93.8,280.0,2.97,38.82,IDLE,9,560,False,21,21.025147,105.81885,0.0,full
EV_REC_54166,VF8VNF_0038,9,22,2026-01-10T05:30:00,0.0,0,93.42,280.0,-2.04,30.27,IDLE,9,560,False,22,21.023457,105.827739,0.0,full
EV_REC_54167,VF8VNF_0038,9,23,2026-01-10T05:45:00,0.0,0,94.24,280.0,-0.54,31.74,IDLE,9,560,False,23,21.026853,105.823865,0.0,full
EV_REC_54168,VF8VNF_0038,9,24,2026-01-10T06:00:00,68.97,5080,93.28,280.0,4.63,31.93,DRIVING_PASSENGER,9,560,False,24,21.028895,105.845715,0.058,full
EV_REC_54169,VF8VNF_0038,9,25,2026-01-10T06:15:00,38.25,2751,93.68,280.0,35.35,27.05,DRIVING_PASSENGER,9,560,False,25,21.046478,105.855402,-0.007,full
EV_REC_54170,VF8VNF_0038,9,26,2026-01-10T06:30:00,31.38,2719,92.63,280.0,14.47,26.99,DRIVING_PASSENGER,9,560,False,26,21.006701,105.821876,-0.489,full
EV_REC_54171,VF8VNF_0038,9,27,2026-01-10T06:45:00,0.0,0,33.46,280.0,-4.21,35.58,IDLE,9,560,False,27,21.032565,105.828102,0.0,full
EV_REC_54172,VF8VNF_0038,9,28,2026-01-10T07:00:00,22.34,1604,90.47,280.0,0.0,31.41,DRIVING_PASSENGER,9,560,False,28,21.011598,105.829048,0.317,full
EV_REC_54173,VF8VNF_0038,9,29,2026-01-10T07:15:00,32.91,2725,89.77,280.0,31.96,33.41,DRIVING_PASSENGER,9,560,False,29,21.03857,105.790826,0.384,full
EV_REC_54174,VF8VNF_0038,9,30,2026-01-10T07:30:00,38.23,2658,88.68,280.0,7.41,27.27,DRIVING_PASSENGER,9,560,False,30,21.054257,105.83777,-0.206,full
EV_REC_54175,VF8VNF_0038,9,31,2026-01-10T07:45:00,0.0,0,32.09,280.0,1.47,34.81,IDLE,9,560,False,31,21.036157,105.816165,0.0,full
EV_REC_54176,VF8VNF_0038,9,32,2026-01-10T08:00:00,38.11,2729,86.73,280.0,14.61,28.95,DRIVING_PASSENGER,9,560,False,32,20.983913,105.824866,-0.128,full
EV_REC_54177,VF8VNF_0038,9,33,2026-01-10T08:15:00,44.79,3472,85.06,280.0,40.32,32.51,DRIVING_PASSENGER,9,560,False,33,21.017616,105.818234,-0.121,full
EV_REC_54178,VF8VNF_0038,9,34,2026-01-10T08:30:00,44.84,3602,84.24,280.0,7.89,28.15,DRIVING_PASSENGER,9,560,False,34,21.047295,105.821239,0.112,full
EV_REC_54179,VF8VNF_0038,9,35,2026-01-10T08:45:00,56.75,4524,82.72,280.0,0.0,35.63,DRIVING_PASSENGER,9,560,False,35,20.993232,105.797089,0.342,full
EV_REC_54180,VF8VNF_0038,9,36,2026-01-10T09:00:00,0.0,0,82.29,280.0,-1.23,28.71,IDLE,9,560,False,36,21.022894,105.821267,0.0,full
EV_REC_54181,VF8VNF_0038,9,37,2026-01-10T09:15:00,26.01,1885,81.93,280.0,0.0,45.0,DEADHEAD,9,560,False,37,21.027673,105.801388,0.122,full
EV_REC_54182,VF8VNF_0038,9,38,2026-01-10T09:30:00,37.88,2568,79.88,280.0,62.12,37.32,DRIVING_PASSENGER,9,560,False,38,21.038673,105.842256,-0.352,full
EV_REC_54183,VF8VNF_0038,9,39,2026-01-10T09:45:00,28.45,2092,80.16,280.0,30.33,37.49,DRIVING_PASSENGER,9,560,False,39,21.040247,105.836519,0.095,full
EV_REC_54184,VF8VNF_0038,9,40,2026-01-10T10:00:00,0.0,0,29.82,280.0,3.17,34.47,IDLE,9,560,False,40,21.035205,105.814007,0.0,full
EV_REC_54185,VF8VNF_0038,9,41,2026-01-10T10:15:00,0.0,0,29.64,280.0,-0.09,34.62,IDLE,9,560,False,41,21.01841,105.825666,0.0,full
EV_REC_54186,VF8VNF_0038,9,42,2026-01-10T10:30:00,0.0,0,29.95,280.0,-2.93,28.76,IDLE,9,560,False,42,21.025775,105.828282,0.0,full
EV_REC_54187,VF8VNF_0038,9,43,2026-01-10T10:45:00,0.0,0,33.23,280.0,-1.33,31.48,IDLE,9,560,False,43,21.031146,105.836575,0.0,full
EV_REC_54188,VF8VNF_0038,9,44,2026-01-10T11:00:00,0.0,0,31.57,280.0,2.36,20.67,IDLE,9,560,False,44,21.033976,105.829563,0.0,full
EV_REC_54189,VF8VNF_0038,9,45,2026-01-10T11:15:00,0.0,0,32.28,280.0,-1.48,22.84,IDLE,9,560,False,45,21.026032,105.824326,0.0,full
EV_REC_54190,VF8VNF_0038,9,46,2026-01-10T11:30:00,0.0,0,31.55,280.0,-1.44,34.46,IDLE,9,560,False,46,21.026312,105.825141,0.0,full
EV_REC_54191,VF8VNF_0038,9,47,2026-01-10T11:45:00,0.0,0,31.37,280.0,0.95,40.12,IDLE,9,560,False,47,21.02454,105.816314,0.0,full
EV_REC_54192,VF8VNF_0038,9,48,2026-01-10T12:00:00,0.0,0,30.77,280.0,-1.23,21.91,IDLE,9,560,False,48,21.022019,105.815746,0.0,full
EV_REC_54193,VF8VNF_0038,9,49,2026-01-10T12:15:00,0.0,12461,31.81,280.0,-0.03,21.92,IDLE,9,560,False,49,21.021425,105.823499,0.0,full
EV_REC_54194,VF8VNF_0038,9,50,2026-01-10T12:30:00,0.0,0,30.59,280.0,0.52,24.73,IDLE,9,560,False,50,21.029875,105.818088,0.0,full
EV_REC_54195,VF8VNF_0038,9,51,2026-01-10T12:45:00,0.0,0,33.38,280.0,1.47,32.88,IDLE,9,560,False,51,21.036494,105.825721,0.0,full
EV_REC_54196,VF8VNF_0038,9,52,2026-01-10T13:00:00,0.0,0,31.85,280.0,1.76,35.01,IDLE,9,560,False,52,21.02086,105.82542,0.0,full
EV_REC_54197,VF8VNF_0038,9,53,2026-01-10T13:15:00,0.0,0,30.72,280.0,1.82,37.25,IDLE,9,560,False,53,21.032371,105.824942,0.0,full
EV_REC_54198,VF8VNF_0038,9,54,2026-01-10T13:30:00,0.0,0,32.04,280.0,-1.95,28.69,IDLE,9,560,False,54,21.025669,105.82272,0.0,full
EV_REC_54199,VF8VNF_0038,9,55,2026-01-10T13:45:00,0.0,0,30.72,280.0,-0.01,30.13,IDLE,9,560,False,55,21.021548,105.815745,0.0,full
EV_REC_54200,VF8VNF_0038,9,56,2026-01-10T14:00:00,0.0,0,31.9,280.0,-4.35,23.02,IDLE,9,560,False,56,21.036262,105.823939,0.0,full
EV_REC_54201,VF8VNF_0038,9,57,2026-01-10T14:15:00,0.0,0,60.9,280.0,-25.93,27.24,CHARGING,9,560,False,57,21.008407,105.823874,0.0,full
EV_REC_54202,VF8VNF_0038,9,58,2026-01-10T14:30:00,0.0,0,91.8,280.0,-47.09,26.88,CHARGING,9,560,False,58,21.023264,105.823656,0.0,full
EV_REC_54203,VF8VNF_0038,9,59,2026-01-10T14:45:00,45.99,3668,61.85,280.0,35.36,36.13,DRIVING_PASSENGER,9,560,False,59,21.007095,105.845191,0.716,full
EV_REC_54204,VF8VNF_0038,9,60,2026-01-10T15:00:00,24.36,1619,58.9,280.0,0.0,29.57,DEADHEAD,9,560,False,60,21.021022,105.851834,-0.552,full
EV_REC_54205,VF8VNF_0038,9,61,2026-01-10T15:15:00,0.0,0,59.27,280.0,0.99,34.73,IDLE,9,560,False,61,21.021743,105.830815,0.0,full
EV_REC_54206,VF8VNF_0038,9,62,2026-01-10T15:30:00,0.0,14679,57.33,280.0,30.83,31.18,DRIVING_PASSENGER,9,560,False,62,21.030872,105.814577,0.156,full
EV_REC_54207,VF8VNF_0038,9,63,2026-01-10T15:45:00,18.78,910,56.19,280.0,22.76,31.43,DRIVING_PASSENGER,9,560,False,63,21.032252,105.795501,-0.282,full
EV_REC_54208,VF8VNF_0038,9,64,2026-01-10T16:00:00,0.0,0,54.47,280.0,2.21,31.89,IDLE,9,560,False,64,21.022857,105.830008,0.0,full
EV_REC_54209,VF8VNF_0038,9,65,2026-01-10T16:15:00,45.33,3271,54.22,280.0,17.21,24.4,DRIVING_PASSENGER,9,560,False,65,20.982317,105.869946,0.053,full
EV_REC_54210,VF8VNF_0038,9,66,2026-01-10T16:30:00,0.0,0,31.77,280.0,-1.17,34.91,IDLE,9,560,False,66,21.018357,105.820668,0.0,full
EV_REC_54211,VF8VNF_0038,9,67,2026-01-10T16:45:00,0.0,0,50.15,280.0,0.99,30.98,IDLE,9,560,False,67,21.023009,105.828406,0.0,full
EV_REC_54212,VF8VNF_0038,9,68,2026-01-10T17:00:00,40.42,2731,50.38,280.0,38.44,40.25,DRIVING_PASSENGER,9,560,False,68,20.986162,105.828009,0.01,full
EV_REC_54213,VF8VNF_0038,9,69,2026-01-10T17:15:00,0.0,0,50.03,280.0,1.1,26.4,IDLE,9,560,False,69,21.028067,105.827699,0.0,full
EV_REC_54214,VF8VNF_0038,9,70,2026-01-10T17:30:00,0.0,0,32.6,280.0,-0.06,29.11,IDLE,9,560,False,70,21.011577,105.820003,0.0,full
EV_REC_54215,VF8VNF_0038,9,71,2026-01-10T17:45:00,38.34,2383,47.79,280.0,38.38,31.3,DRIVING_PASSENGER,9,560,False,71,21.03234,105.866054,-0.286,full
EV_REC_54216,VF8VNF_0038,9,72,2026-01-10T18:00:00,0.0,0,30.77,280.0,-1.99,20.37,IDLE,9,560,False,72,21.034729,105.828372,0.0,full
EV_REC_54217,VF8VNF_0038,9,73,2026-01-10T18:15:00,0.0,0,30.61,280.0,-2.97,42.58,IDLE,9,560,False,73,21.023393,105.828779,0.0,full
EV_REC_54218,VF8VNF_0038,9,74,2026-01-10T18:30:00,0.0,0,32.44,280.0,-0.69,35.69,IDLE,9,560,False,74,21.024765,105.83227,0.0,full
EV_REC_54219,VF8VNF_0038,9,75,2026-01-10T18:45:00,0.0,0,33.02,280.0,-0.9,30.9,IDLE,9,560,False,75,21.016433,105.832231,0.0,full
EV_REC_54220,VF8VNF_0038,9,76,2026-01-10T19:00:00,0.0,0,31.36,280.0,-1.53,29.84,IDLE,9,560,False,76,21.017145,105.824897,0.0,full
EV_REC_54221,VF8VNF_0038,9,77,2026-01-10T19:15:00,0.0,0,32.52,280.0,-1.74,33.66,IDLE,9,560,False,77,21.029875,105.822712,0.0,full
EV_REC_54222,VF8VNF_0038,9,78,2026-01-10T19:30:00,0.0,0,31.74,280.0,-1.01,27.29,IDLE,9,560,False,78,21.022421,105.823473,0.0,full
EV_REC_54223,VF8VNF_0038,9,79,2026-01-10T19:45:00,0.0,0,32.07,280.0,3.69,33.49,IDLE,9,560,False,79,21.020613,105.817209,0.0,full
EV_REC_54224,VF8VNF_0038,9,80,2026-01-10T20:00:00,0.0,0,30.44,280.0,1.23,25.82,IDLE,9,560,False,80,21.019589,105.827695,0.0,full
EV_REC_54225,VF8VNF_0038,9,81,2026-01-10T20:15:00,0.0,0,32.55,280.0,1.26,32.13,IDLE,9,560,False,81,21.027262,105.820786,0.0,full
EV_REC_54226,VF8VNF_0038,9,82,2026-01-10T20:30:00,0.0,0,33.37,280.0,-48.62,36.49,CHARGING,9,560,False,82,21.033135,105.821327,0.0,full
EV_REC_54227,VF8VNF_0038,9,83,2026-01-10T20:45:00,0.0,0,36.49,280.0,-32.67,26.45,CHARGING,9,560,False,83,21.024064,105.827555,0.0,full
EV_REC_54228,VF8VNF_0038,9,84,2026-01-10T21:00:00,0.0,0,38.82,280.0,-58.79,32.48,CHARGING,9,560,False,84,21.020635,105.823716,0.0,full
EV_REC_54229,VF8VNF_0038,9,85,2026-01-10T21:15:00,0.0,0,41.08,280.0,-43.77,30.44,CHARGING,9,560,False,85,21.014624,105.814537,0.0,full
EV_REC_54230,VF8VNF_0038,9,86,2026-01-10T21:30:00,0.0,0,43.49,280.0,-36.76,32.68,CHARGING,9,560,False,86,21.019298,105.824052,0.0,full
EV_REC_54231,VF8VNF_0038,9,87,2026-01-10T21:45:00,0.0,0,45.53,280.0,-40.47,41.9,CHARGING,9,560,False,87,21.032027,105.829552,0.0,full
EV_REC_54232,VF8VNF_0038,9,88,2026-01-10T22:00:00,0.0,0,47.24,280.0,-37.07,30.02,CHARGING,9,560,False,88,21.024467,105.822614,0.0,full
EV_REC_54233,VF8VNF_0038,9,89,2026-01-10T22:15:00,0.0,0,51.31,280.0,-51.08,30.69,CHARGING,9,560,False,89,21.030005,105.827242,0.0,full
EV_REC_54234,VF8VNF_0038,9,90,2026-01-10T22:30:00,0.0,0,55.65,280.0,-23.29,37.6,CHARGING,9,560,False,90,21.026532,105.819526,0.0,full
EV_REC_54235,VF8VNF_0038,9,91,2026-01-10T22:45:00,0.0,0,55.47,280.0,-41.23,32.01,CHARGING,9,560,False,91,21.028223,105.828184,0.0,full
EV_REC_54236,VF8VNF_0038,9,92,2026-01-10T23:00:00,0.0,0,60.36,280.0,-26.65,30.34,CHARGING,9,560,False,92,21.025951,105.832947,0.0,full
EV_REC_54237,VF8VNF_0038,9,93,2026-01-10T23:15:00,0.0,0,61.04,280.0,-57.71,32.19,CHARGING,9,560,False,93,21.030445,105.821592,0.0,full
EV_REC_54238,VF8VNF_0038,9,94,2026-01-10T23:30:00,0.0,0,63.14,280.0,-45.41,35.7,CHARGING,9,560,False,94,21.021463,105.824461,0.0,full
EV_REC_54239,VF8VNF_0038,9,95,2026-01-10T23:45:00,0.0,0,65.86,280.0,-30.01,34.87,CHARGING,9,560,False,95,21.022997,105.827173,0.0,full
EV_REC_54240,VF8VNF_0038,10,0,2026-01-11T00:00:00,0.0,0,58.01,280.0,-27.8,35.16,CHARGING,10,560,False,0,21.03546,105.823737,0.0,full
EV_REC_54241,VF8VNF_0038,10,1,2026-01-11T00:15:00,0.0,0,60.82,280.0,-53.59,24.72,CHARGING,10,560,False,1,21.034176,105.816957,0.0,full
EV_REC_54242,VF8VNF_0038,10,2,2026-01-11T00:30:00,0.0,0,62.67,280.0,-33.21,26.39,CHARGING,10,560,False,2,21.025308,105.835549,0.0,full
EV_REC_54243,VF8VNF_0038,10,3,2026-01-11T00:45:00,0.0,0,64.46,280.0,-37.9,30.38,CHARGING,10,560,False,3,21.011416,105.826332,0.0,full
EV_REC_54244,VF8VNF_0038,10,4,2026-01-11T01:00:00,0.0,0,66.87,280.0,-44.67,33.63,CHARGING,10,560,False,4,21.031365,105.825898,0.0,full
EV_REC_54245,VF8VNF_0038,10,5,2026-01-11T01:15:00,0.0,0,67.78,280.0,-39.63,31.41,CHARGING,10,560,False,5,21.032689,105.821077,0.0,full
EV_REC_54246,VF8VNF_0038,10,6,2026-01-11T01:30:00,0.0,0,69.92,280.0,-27.64,22.18,CHARGING,10,560,False,6,21.026915,105.821166,0.0,full
EV_REC_54247,VF8VNF_0038,10,7,2026-01-11T01:45:00,0.0,0,70.38,280.0,-21.36,30.65,CHARGING,10,560,False,7,21.026326,105.833609,0.0,full
EV_REC_54248,VF8VNF_0038,10,8,2026-01-11T02:00:00,0.0,0,74.58,280.0,-32.55,44.73,CHARGING,10,560,False,8,21.019616,105.830698,0.0,full
EV_REC_54249,VF8VNF_0038,10,9,2026-01-11T02:15:00,0.0,0,75.92,280.0,-54.94,29.43,CHARGING,10,560,False,9,21.025326,105.828702,0.0,full
EV_REC_54250,VF8VNF_0038,10,10,2026-01-11T02:30:00,0.0,0,77.41,280.0,-54.21,25.36,CHARGING,10,560,False,10,21.027938,105.817205,0.0,full
EV_REC_54251,VF8VNF_0038,10,11,2026-01-11T02:45:00,0.0,0,78.15,280.0,-53.16,29.37,CHARGING,10,560,False,11,21.030917,105.82419,0.0,full
EV_REC_54252,VF8VNF_0038,10,12,2026-01-11T03:00:00,0.0,0,79.76,280.0,-29.36,25.97,CHARGING,10,560,False,12,21.026045,105.825207,0.0,full
EV_REC_54253,VF8VNF_0038,10,13,2026-01-11T03:15:00,0.0,0,82.19,280.0,-43.85,36.63,CHARGING,10,560,False,13,21.026861,105.822063,0.0,full
